position,token_id,token_char,token_loss,gradcam_gini,gradcam_peak,gradcam_coverage,gradcam_entropy,attention_gini,attention_peak,attention_coverage,attention_entropy,sample_id,image_cer
7,16993,gn,13.570825576782227,0.6512633036201934,1.0,0.046875,0.8722792830121773,0.3414868883384987,1.0,0.017361111111111112,0.9637291142164411,32,0.1
8,1075,om,20.78768539428711,0.5746383300854208,1.0,0.11284722222222222,0.904945300965765,0.4282681613538173,1.0,0.057291666666666664,0.9449541566845481,32,0.1
9,19394, pens,24.747682571411133,0.6297797575105442,1.0,0.1753472222222222,0.8838945273521686,0.4646682592777187,1.0,0.034722222222222224,0.939598756934796,32,0.1
10,118,i,26.39393424987793,0.7858822001362207,1.0,0.008680555555555556,0.7968964762805644,0.3987555258221265,1.0,0.036458333333333336,0.9546137716199428,32,0.1
11,897, la,15.595076560974121,0.7054301061342809,1.0,0.11458333333333333,0.8474655657394906,0.46293758080659186,1.0,0.010416666666666666,0.9371122088062339,32,0.1
12,2,</s>,4.482168878894299e-05,0.5474713046024946,1.0,0.09895833333333333,0.9136642362516185,0.5228827451352209,1.0,0.03993055555555555,0.9107480468157017,32,0.1
0,0,<s>,9.775113539944869e-06,0.6604896637535844,1.0,0.1267361111111111,0.8707460179450012,0.49597074701163035,1.0,0.017361111111111112,0.9318493090969862,33,0.02702702702702703
1,0,<s>,25.764694213867188,0.7248986341642014,1.0,0.13368055555555555,0.8395703534420701,0.5880293126086842,1.0,0.05381944444444445,0.8876370654873195,33,0.02702702702702703
2,19530,sent,18.327524185180664,0.664181946773748,1.0,0.14756944444444445,0.8696747279381867,0.5257996933889013,1.0,0.024305555555555556,0.8958157795309412,33,0.02702702702702703
3,1342,ent,21.18145751953125,0.8153546115058758,1.0,0.109375,0.7736556347979948,0.33418362653601075,1.0,0.04861111111111111,0.9676719565755553,33,0.02702702702702703
4,493,ia,25.980119705200195,0.829280998913493,1.0,0.03993055555555555,0.7635990874097952,0.36104284490258753,1.0,0.012152777777777778,0.9611070794105466,33,0.02702702702702703
5,7321, ke,30.742916107177734,0.6926095673595773,1.0,0.034722222222222224,0.8538668986317502,0.37243979454626874,1.0,0.013888888888888888,0.9474988455522756,33,0.02702702702702703
6,786, non,25.245746612548828,0.8148985616923479,1.0,0.0642361111111111,0.7746299985660976,0.35491677561726487,1.0,0.0625,0.9623875260377391,33,0.02702702702702703
7,842, se,28.63670539855957,0.7657072197494053,1.0,0.06597222222222222,0.812352760420899,0.538386640546761,1.0,0.019097222222222224,0.8968054474419984,33,0.02702702702702703
8,385, d,29.524259567260742,0.7402245332832764,1.0,0.12152777777777778,0.8277309484199806,0.360201788287682,1.0,0.03819444444444445,0.9595769651963317,33,0.02702702702702703
9,493,ia,19.49715805053711,0.8212995309474167,1.0,0.017361111111111112,0.7684549269245768,0.3844103819435176,1.0,0.06770833333333333,0.956896939691889,33,0.02702702702702703
10,475, m,27.90948486328125,0.7389652925533077,1.0,0.06770833333333333,0.827470252847594,0.3124943155905546,1.0,0.050347222222222224,0.971179080982318,33,0.02702702702702703
11,1439,ai,26.01216697692871,0.7787703328664792,1.0,0.019097222222222224,0.8008143368769146,0.33075344618409197,1.0,0.041666666666666664,0.9677156934154693,33,0.02702702702702703
12,6910, rev,27.4387264251709,0.7086784534894621,1.0,0.06944444444444445,0.8444450980746191,0.4153619555081285,1.0,0.07291666666666667,0.9383582211117789,33,0.02702702702702703
13,1975,oc,25.95943832397461,0.775454367541313,1.0,0.013888888888888888,0.8013661112466709,0.39111125771944244,1.0,0.03298611111111111,0.9406975043745582,33,0.02702702702702703
14,1322,are,20.208227157592773,0.3931014212386479,1.0,0.2864583333333333,0.9569158448096563,0.2607413466028343,1.0,0.036458333333333336,0.9808764311329387,33,0.02702702702702703
15,4,.,25.61247444152832,0.43763689647499504,1.0,0.23958333333333334,0.9456994084301851,0.47605016097781383,1.0,0.043402777777777776,0.9191626247095631,33,0.02702702702702703
16,2,</s>,0.003462512046098709,0.8573236871535344,1.0,0.059027777777777776,0.7327049741250417,0.46784803185885115,1.0,0.07465277777777778,0.9366737151024642,33,0.02702702702702703
0,0,<s>,3.576278118089249e-07,0.7061006108783647,1.0,0.1076388888888889,0.8481011377939537,0.5038282802104455,1.0,0.050347222222222224,0.9332376349279462,34,0.03125
1,0,<s>,20.955480575561523,0.7550415709126368,1.0,0.03819444444444445,0.8193787124025661,0.39901501687399743,1.0,0.006944444444444444,0.9526246831577103,34,0.03125
2,100,I,21.878938674926758,0.8427655055722238,1.0,0.06944444444444445,0.7520327563110114,0.4548284974987724,1.0,0.04513888888888889,0.9363132425196391,34,0.03125
3,5065,hes,23.642786026000977,0.8132914572477208,1.0,0.026041666666666668,0.775582456404089,0.5345160555828303,1.0,0.017361111111111112,0.8999570506063035,34,0.03125
4,3849,�,11.279923439025879,0.5691506513557303,1.0,0.1440972222222222,0.9038715352887666,0.45665408803292795,1.0,0.015625,0.925326218243868,34,0.03125
5,9253,�,18.117727279663086,0.6563900230554611,1.0,0.1388888888888889,0.874139336543617,0.32181919642906176,1.0,0.03298611111111111,0.971454330494573,34,0.03125
6,8767, Crist,29.58974838256836,0.7522205285513193,1.0,0.036458333333333336,0.820046243108493,0.42181582656933725,1.0,0.026041666666666668,0.9370938288306268,34,0.03125
7,139,o,25.689682006835938,0.7931855271785566,1.0,0.010416666666666666,0.7881536845365759,0.5410016719176958,1.0,0.041666666666666664,0.9029838199770975,34,0.03125
8,475, m,17.36193084716797,0.8228685516791743,1.0,0.1076388888888889,0.7667746970728525,0.5516514646309727,1.0,0.043402777777777776,0.8943517582086032,34,0.03125
9,5219,anda,22.412263870239258,0.6932893158941742,1.0,0.10416666666666667,0.8524195318179217,0.35892300039318736,1.0,0.08854166666666667,0.9636492175877817,34,0.03125
10,2877, pace,21.700485229492188,0.7068699382771,1.0,0.04861111111111111,0.8505600034286422,0.2803623345276789,1.0,0.019097222222222224,0.9743312092887833,34,0.03125
11,2850, sc,17.45644187927246,0.7386852685591672,1.0,0.09027777777777778,0.828596457720304,0.4317932327492551,1.0,0.08506944444444445,0.9386044377646056,34,0.03125
12,3914,amp,17.699796676635742,0.9050046468004884,1.0,0.03298611111111111,0.6742967125392194,0.3576185189287735,1.0,0.08333333333333333,0.9570277751100882,34,0.03125
13,1728,ane,24.502010345458984,0.523599154964691,1.0,0.050347222222222224,0.9187903739382877,0.4874802520364403,1.0,0.052083333333333336,0.9295172277838324,34,0.03125
14,2,</s>,3.421248038648628e-05,0.9426892849686734,1.0,0.046875,0.5761931051042554,0.5711323799388637,1.0,0.05381944444444445,0.8988988141331855,34,0.03125
0,0,<s>,7.152555099310121e-07,0.631728366725687,1.0,0.18229166666666666,0.8835599367758106,0.4592695069944279,1.0,0.07465277777777778,0.9458258176501768,35,0.037037037037037035
1,0,<s>,25.77701187133789,0.7397476528668729,1.0,0.05381944444444445,0.8234680694243769,0.3867211655265672,1.0,0.019097222222222224,0.9596980479744128,35,0.037037037037037035
2,6106,da,19.73711395263672,0.7624208964554826,1.0,0.078125,0.8122290519320169,0.37146536710534517,1.0,0.05381944444444445,0.9624864028044745,35,0.037037037037037035
3,897, la,18.702239990234375,0.5857188017861072,1.0,0.16666666666666666,0.899234830095407,0.5027861464081627,1.0,0.017361111111111112,0.9119342679352921,35,0.037037037037037035
4,13, for,30.674846649169922,0.7110579311524199,1.0,0.1076388888888889,0.8408570267548765,0.4382891169989285,1.0,0.078125,0.9429812726089734,35,0.037037037037037035
5,282,n,19.158767700195312,0.8193779648038764,1.0,0.08333333333333333,0.7708978132335336,0.3976363970015515,1.0,0.09722222222222222,0.9555630786049729,35,0.037037037037037035
6,4450,ace,31.311120986938477,0.7684258512128861,1.0,0.08680555555555555,0.8137332841397646,0.4025760737882007,1.0,0.04861111111111111,0.9537828466818841,35,0.037037037037037035
7,897, la,25.184261322021484,0.5973632054631572,1.0,0.171875,0.892703411988034,0.3576858382667387,1.0,0.043402777777777776,0.9618966681585663,35,0.037037037037037035
8,22043, qual,16.748119354248047,0.44472726384542294,1.0,0.07465277777777778,0.94094934755053,0.3060791899394204,1.0,0.10416666666666667,0.9705999241999225,35,0.037037037037037035
9,15538, gem,20.7077579498291,0.7566332804006868,1.0,0.11284722222222222,0.8216572292153791,0.34309316422039715,1.0,0.08159722222222222,0.9657866212001172,35,0.037037037037037035
10,1439,ai,26.407588958740234,0.6061398515379044,1.0,0.19444444444444445,0.8913204876192933,0.3579989462869142,1.0,0.046875,0.9638876321285139,35,0.037037037037037035
11,2,</s>,0.005738214123994112,0.8562326301829997,1.0,0.04513888888888889,0.7361286759486406,0.5604233005777182,1.0,0.09027777777777778,0.9081600712299117,35,0.037037037037037035
0,0,<s>,8.4638240878121e-06,0.762187106086839,1.0,0.09027777777777778,0.8152893553807552,0.5173305099150503,1.0,0.04861111111111111,0.9289989124717118,36,0.06666666666666667
1,0,<s>,23.331249237060547,0.6295338220618731,1.0,0.10416666666666667,0.883555735638529,0.41165612935412144,1.0,0.024305555555555556,0.9540550203614866,36,0.06666666666666667
2,3967,alt,31.03044319152832,0.8038763480341704,1.0,0.05381944444444445,0.7874166100045764,0.386428190240788,1.0,0.08159722222222222,0.9569093930631167,36,0.06666666666666667
3,1001,ro,30.41282844543457,0.7999792994976616,1.0,0.06076388888888889,0.7849578944105051,0.3165494897558434,1.0,0.012152777777777778,0.9681440593775779,36,0.06666666666666667
4,786, non,24.8092098236084,0.781229907651299,1.0,0.09895833333333333,0.8051126254581776,0.4763309460436804,1.0,0.06597222222222222,0.9306888949635543,36,0.06666666666666667
5,652, face,31.33548355102539,0.6510486495143073,1.0,0.09027777777777778,0.8725541574228893,0.3667802215028555,1.0,0.0642361111111111,0.9620233774597925,36,0.06666666666666667
6,5851, che,23.421131134033203,0.577048307262197,1.0,0.041666666666666664,0.904952427895082,0.36796607205403253,1.0,0.078125,0.9603937112960649,36,0.06666666666666667
7,939, i,22.35012435913086,0.8106101753812629,1.0,0.029513888888888888,0.7805758831648438,0.43168354417669996,1.0,0.027777777777777776,0.9338464247322389,36,0.06666666666666667
8,3723, pe,21.854232788085938,0.6577948372510407,1.0,0.2309027777777778,0.8600970351797838,0.2810854283714299,1.0,0.1684027777777778,0.9794194617196091,36,0.06666666666666667
9,7309,cc,30.602378845214844,0.7461804951319178,1.0,0.10069444444444445,0.8281805451294231,0.45414331467733615,1.0,0.09895833333333333,0.9397986110369076,36,0.06666666666666667
10,2630,ator,16.83921241760254,0.4944433755727131,1.0,0.2604166666666667,0.9269708884693157,0.30003609720621194,1.0,0.07118055555555555,0.9752989712697292,36,0.06666666666666667
11,118,i,24.457448959350586,0.5810196198368336,1.0,0.19270833333333334,0.9024938623416279,0.34365067355024626,1.0,0.052083333333333336,0.9681271798081428,36,0.06666666666666667
12,2,</s>,1.9550132492440753e-05,0.6048340044805687,1.0,0.12152777777777778,0.8930615589412927,0.5053250991228206,1.0,0.043402777777777776,0.9227937576864423,36,0.06666666666666667
0,0,<s>,2.50339189733495e-06,0.8301262819554069,1.0,0.03993055555555555,0.764384174939299,0.44032846928639713,1.0,0.078125,0.950434840349663,37,0.08333333333333333
1,0,<s>,22.753013610839844,0.7540572390028164,1.0,0.06944444444444445,0.8183606868148579,0.27183255133486184,1.0,0.07118055555555555,0.9797302708581409,37,0.08333333333333333
2,2630,ator,25.118274688720703,0.6486543044951016,1.0,0.11805555555555555,0.8740932740741363,0.36678481771635396,1.0,0.06076388888888889,0.9583903689751982,37,0.08333333333333333
3,1757,ment,24.697742462158203,0.6249195379333448,1.0,0.09895833333333333,0.8851726483497946,0.4277662646414162,1.0,0.027777777777777776,0.9437860154593304,37,0.08333333333333333
4,1322,are,27.061208724975586,0.457906949620833,1.0,0.1736111111111111,0.9394801498268986,0.274781207380133,1.0,0.012152777777777778,0.9802694418160524,37,0.08333333333333333
5,4,.,21.251399993896484,0.4342630208703606,1.0,0.1076388888888889,0.9469845063165109,0.43452779283270915,1.0,0.0625,0.9434927610730113,37,0.08333333333333333
6,2,</s>,0.0003922408213838935,0.4429943084287282,1.0,0.11805555555555555,0.9431804515283075,0.43971083705409675,1.0,0.043402777777777776,0.9411699072578154,37,0.08333333333333333
0,0,<s>,2.3841855067985307e-07,0.6795220479637714,1.0,0.059027777777777776,0.8616574575986732,0.5183952137221524,1.0,0.050347222222222224,0.9281553841218083,38,0.2
1,0,<s>,23.18221664428711,0.7644807234864974,1.0,0.04513888888888889,0.8134807657810155,0.409638535132145,1.0,0.010416666666666666,0.9483824347469717,38,0.2
2,250,A,20.436161041259766,0.6867376311226301,1.0,0.0920138888888889,0.8587831294949553,0.2939217713011071,1.0,0.08333333333333333,0.9746228882486219,38,0.2
3,548,ve,36.913761138916016,0.6911746760100697,1.0,0.07465277777777778,0.8516590509496389,0.45951798513651876,1.0,0.022569444444444444,0.9220428043973518,38,0.2
4,5011, Maria,16.9584903717041,0.5410668947160491,1.0,0.125,0.9148488069244197,0.3178274918356343,1.0,0.03125,0.9691601344372625,38,0.2
5,20153, grat,24.834280014038086,0.6185055779583066,1.0,0.046875,0.8853995097630023,0.3861944961339474,1.0,0.010416666666666666,0.946327853555331,38,0.2
6,493,ia,18.81182861328125,0.5967131849646168,1.0,0.125,0.8935380879415228,0.599821241432305,1.0,0.022569444444444444,0.8715404079927713,38,0.2
7,2968, pl,30.656871795654297,0.6772166605649228,1.0,0.1371527777777778,0.8624969348519123,0.45925681882044356,1.0,0.04513888888888889,0.9298680227468481,38,0.2
8,4242,ena,23.97901725769043,0.698854064947497,1.0,0.1111111111111111,0.8549087806775933,0.4447199026156081,1.0,0.012152777777777778,0.9337672032863568,38,0.2
9,4342, ver,18.847118377685547,0.5472314473208386,1.0,0.2361111111111111,0.9123441789014849,0.37619195686185214,1.0,0.06944444444444445,0.952053553548335,38,0.2
10,571,g,13.560760498046875,0.7325349739115619,1.0,0.057291666666666664,0.8324124407375748,0.42248213056204165,1.0,0.0798611111111111,0.9472647821894421,38,0.2
11,2552,ene,20.63553810119629,0.7331834241052935,1.0,0.04861111111111111,0.8352981719281999,0.2988163786512852,1.0,0.03993055555555555,0.973236963067537,38,0.2
12,2,</s>,1.2636104656849056e-05,0.6938760831327402,1.0,0.04861111111111111,0.8548640685736675,0.5489567798162465,1.0,0.022569444444444444,0.9022363926425111,38,0.2
0,0,<s>,8.344646857949556e-07,0.5941536779872965,1.0,0.07118055555555555,0.8970122784328098,0.44522912352813226,1.0,0.09027777777777778,0.9490976783691685,39,0.0
1,0,<s>,21.72637939453125,0.604072053950776,1.0,0.1267361111111111,0.8927152651967929,0.40883113209810173,1.0,0.06597222222222222,0.9558517567524675,39,0.0
2,17497,mad,26.379058837890625,0.5537304143009913,1.0,0.2569444444444444,0.9077269789883613,0.3935385231751807,1.0,0.022569444444444444,0.9486514575736129,39,0.0
3,241,re,24.796743392944336,0.6869377105197758,1.0,0.19791666666666666,0.8568366525680079,0.4999577251245899,1.0,0.03298611111111111,0.9229700554116534,39,0.0
4,28, be,28.47191047668457,0.5813532169944671,1.0,0.1736111111111111,0.9020299367532427,0.5399806971210548,1.0,0.07291666666666667,0.9076275020591571,39,0.0
5,2186,ata,27.19596290588379,0.6496409379792785,1.0,0.2204861111111111,0.8766898769954152,0.30103178442193945,1.0,0.04513888888888889,0.9756626697258242,39,0.0
6,4,.,23.27215003967285,0.5476105945342415,1.0,0.04861111111111111,0.9105738496591314,0.4978390548376206,1.0,0.03298611111111111,0.9154327650065657,39,0.0
7,2,</s>,9.202533692587167e-05,0.5055802231317954,1.0,0.11805555555555555,0.9266138668206861,0.4221627169180273,1.0,0.03298611111111111,0.940896758314201,39,0.0
0,0,<s>,1.311301275563892e-06,0.738854185484469,1.0,0.057291666666666664,0.8308735491472536,0.5170303579507325,1.0,0.024305555555555556,0.927013650045218,40,0.08571428571428572
1,0,<s>,24.836862564086914,0.7398779473176431,1.0,0.03819444444444445,0.829831216979559,0.4364155777697536,1.0,0.006944444444444444,0.9454135060341087,40,0.08571428571428572
2,250,A,23.91083526611328,0.6842204285682276,1.0,0.13194444444444445,0.8591800619477603,0.39608141328596913,1.0,0.07291666666666667,0.9476517369412033,40,0.08571428571428572
3,548,ve,38.25278091430664,0.7713598614189188,1.0,0.08333333333333333,0.8094123394253042,0.44747227798780576,1.0,0.022569444444444444,0.9243858386755612,40,0.08571428571428572
4,5011, Maria,19.938650131225586,0.506113512085338,1.0,0.24479166666666666,0.922891284087623,0.3439241553407224,1.0,0.024305555555555556,0.9619828664931483,40,0.08571428571428572
5,20153, grat,22.285490036010742,0.61118714842803,1.0,0.057291666666666664,0.8904927135341959,0.3893671309286797,1.0,0.008680555555555556,0.9414811665181986,40,0.08571428571428572
6,493,ia,25.262964248657227,0.5462310062260167,1.0,0.2152777777777778,0.9104512664748782,0.5251252976960261,1.0,0.008680555555555556,0.9051532572612054,40,0.08571428571428572
7,2968, pl,30.032243728637695,0.5732182911621619,1.0,0.07465277777777778,0.9036347711948236,0.47240837715048145,1.0,0.05381944444444445,0.923260609066863,40,0.08571428571428572
8,4242,ena,20.28386688232422,0.6890114822779052,1.0,0.09027777777777778,0.8562836028530053,0.5986502322909311,1.0,0.013888888888888888,0.8729170306555898,40,0.08571428571428572
9,1690, st,23.10161781311035,0.6567197833066691,1.0,0.1232638888888889,0.869865429562649,0.5786394035739264,1.0,0.013888888888888888,0.8805823057071499,40,0.08571428571428572
10,8461,ella,21.105857849121094,0.7492266508348091,1.0,0.125,0.8263559011836429,0.6355228344567667,1.0,0.029513888888888888,0.8553574021230241,40,0.08571428571428572
11,385, d,20.001148223876953,0.7467436640478313,1.0,0.029513888888888888,0.8251564764897388,0.5474586317361327,1.0,0.041666666666666664,0.8942079442770162,40,0.08571428571428572
12,8878,iana,22.07252311706543,0.5758030086732797,1.0,0.16666666666666666,0.9027765388644344,0.4907584943595362,1.0,0.027777777777777776,0.9279814120261639,40,0.08571428571428572
13,2,</s>,0.0009023646707646549,0.832732725291313,1.0,0.015625,0.7547286111005688,0.6001304205193263,1.0,0.041666666666666664,0.8836146265807803,40,0.08571428571428572
0,0,<s>,4.172316494077677e-06,0.634129084673889,1.0,0.10069444444444445,0.8827182839336221,0.547088795385243,1.0,0.019097222222222224,0.917527782144542,41,0.0
1,0,<s>,31.88368034362793,0.7255847578141563,1.0,0.03125,0.8362213718458371,0.5236692659372175,1.0,0.026041666666666668,0.9176559168316316,41,0.0
2,6487,lu,28.949020385742188,0.6744555692108694,1.0,0.1579861111111111,0.8623413427318749,0.3833672501906584,1.0,0.08333333333333333,0.9531141156510197,41,0.0
3,1755,ce,22.533349990844727,0.8451568439383017,1.0,0.020833333333333332,0.7439962057521876,0.545003806442832,1.0,0.013888888888888888,0.8954472797750958,41,0.0
4,842, se,21.975757598876953,0.7957865619663964,1.0,0.026041666666666668,0.787246764025905,0.46698266058916893,1.0,0.041666666666666664,0.9234929469625986,41,0.0
5,2558,ren,27.491924285888672,0.7057765970667533,1.0,0.0920138888888889,0.8507986430303003,0.3088468431258018,1.0,0.03993055555555555,0.9744815499872186,41,0.0
6,102,a,17.75006866455078,0.7554316620640764,1.0,0.10416666666666667,0.8231010700747035,0.4610971374556647,1.0,0.008680555555555556,0.9308343593419306,41,0.0
7,263, de,15.053755760192871,0.748422061077437,1.0,0.1076388888888889,0.8221664670701591,0.5961509758929504,1.0,0.036458333333333336,0.8714980215184122,41,0.0
8,748, v,24.647096633911133,0.7072577052473135,1.0,0.09722222222222222,0.8435142460855046,0.5045942892642572,1.0,0.04861111111111111,0.9176244083020194,41,0.0
9,3119,ita,22.699535369873047,0.8783158700963509,1.0,0.03125,0.7138181613130253,0.5081571550174457,1.0,0.008680555555555556,0.9128727719958837,41,0.0
10,1241, via,28.14630699157715,0.5503491267430278,1.0,0.1423611111111111,0.9143253152110058,0.25123897987124466,1.0,0.017361111111111112,0.9823399273131163,41,0.0
11,228, per,28.109582901000977,0.7075314836459421,1.0,0.11284722222222222,0.8478398420590982,0.37804714914796334,1.0,0.10243055555555555,0.9592421495590479,41,0.0
12,740, c,32.48873519897461,0.7366873534217067,1.0,0.036458333333333336,0.8297424679544846,0.3541290365672065,1.0,0.10416666666666667,0.9642499802190541,41,0.0
13,3371,ui,28.074485778808594,0.6783644115759944,1.0,0.1909722222222222,0.8550749506611434,0.3635384248788458,1.0,0.09722222222222222,0.9600764504109935,41,0.0
14,263, de,23.08482551574707,0.545637392498993,1.0,0.1579861111111111,0.9133872612722657,0.49572900973331513,1.0,0.03993055555555555,0.9282991980533954,41,0.0
15,2,</s>,8.594620157964528e-05,0.7431722482331502,1.0,0.08159722222222222,0.8281617150319645,0.48047614377691983,1.0,0.03993055555555555,0.9282246278666465,41,0.0
0,0,<s>,8.344646857949556e-07,0.5990121562986661,1.0,0.11805555555555555,0.8957054246569899,0.430535281371659,1.0,0.18229166666666666,0.9526577671138031,42,0.08333333333333333
1,0,<s>,27.5496768951416,0.6559423403947744,1.0,0.1371527777777778,0.8749804642436453,0.5339294816705364,1.0,0.029513888888888888,0.9082707261850974,42,0.08333333333333333
2,9675,pen,24.650951385498047,0.6041959755445201,1.0,0.04513888888888889,0.8925781280726713,0.37937128399416853,1.0,0.03993055555555555,0.9609718928144486,42,0.08333333333333333
3,102,a,29.72963523864746,0.5956810291309569,1.0,0.1267361111111111,0.8956134497586458,0.29144356607862565,1.0,0.06597222222222222,0.9752322031950748,42,0.08333333333333333
4,952, �,13.879669189453125,0.6587487618089867,1.0,0.10243055555555555,0.8679000475179343,0.31800879337970933,1.0,0.03125,0.9621386086538029,42,0.08333333333333333
5,11423,�,21.56232452392578,0.6286268067488705,1.0,0.19270833333333334,0.8854212656524965,0.5162482083366726,1.0,0.052083333333333336,0.910375270902266,42,0.08333333333333333
6,897, la,26.0334415435791,0.48925479368376124,1.0,0.2465277777777778,0.9311688748979801,0.3527516627667444,1.0,0.0642361111111111,0.9598057771375631,42,0.08333333333333333
7,25763, gent,31.423063278198242,0.8271812721794312,1.0,0.0642361111111111,0.7690181794015492,0.4633049979944823,1.0,0.027777777777777776,0.9356974758266465,42,0.08333333333333333
8,25232, liber,42.13568115234375,0.725105169037561,1.0,0.1840277777777778,0.8365253541362861,0.46511579051905816,1.0,0.07291666666666667,0.9344027753408198,42,0.08333333333333333
9,2186,ata,25.20407485961914,0.47408067408993104,1.0,0.13368055555555555,0.9362758073856474,0.3415770601460797,1.0,0.012152777777777778,0.9654289993890188,42,0.08333333333333333
10,4,.,20.835826873779297,0.44724008563757267,1.0,0.14756944444444445,0.9441332094475333,0.46640845251979934,1.0,0.034722222222222224,0.9307308313160619,42,0.08333333333333333
11,2,</s>,0.0002002515539061278,0.8791444939596571,1.0,0.029513888888888888,0.7092374962901902,0.5272275023490705,1.0,0.03298611111111111,0.9114374834517398,42,0.08333333333333333
0,0,<s>,1.4305104514278355e-06,0.6167807339352358,1.0,0.1267361111111111,0.8884605634148267,0.5722470352276936,1.0,0.04513888888888889,0.9037413000330363,43,0.3333333333333333
1,0,<s>,18.443037033081055,0.4262199670777054,1.0,0.2065972222222222,0.9494261172802213,0.3598615768108471,1.0,0.0798611111111111,0.9658698187223551,43,0.3333333333333333
2,27454,coll,23.544849395751953,0.8152084606718604,1.0,0.013888888888888888,0.7632914291242248,0.3957451644307943,1.0,0.109375,0.9582437042718844,43,0.3333333333333333
3,108,',16.825267791748047,0.869348554903608,1.0,0.041666666666666664,0.7160307352745786,0.4167083578912032,1.0,0.027777777777777776,0.9483221184188569,43,0.3333333333333333
4,260,an,24.618309020996094,0.8044272425071097,1.0,0.07291666666666667,0.7846197778796429,0.36794261032826503,1.0,0.22916666666666666,0.96529546323971,43,0.3333333333333333
5,10913,ello,32.23764419555664,0.6634272961175658,1.0,0.13368055555555555,0.8706175831766771,0.3741299199617638,1.0,0.022569444444444444,0.9598453878605041,43,0.3333333333333333
6,4,.,20.551071166992188,0.45101617177681863,1.0,0.08854166666666667,0.9423946888160264,0.4762565779637502,1.0,0.027777777777777776,0.9273324863567699,43,0.3333333333333333
7,2,</s>,1.4185804502631072e-05,0.8454703480979207,1.0,0.034722222222222224,0.7485559401089232,0.4845883700287157,1.0,0.036458333333333336,0.9307354825751952,43,0.3333333333333333
0,0,<s>,1.7165990357170813e-05,0.7160798875903884,1.0,0.16145833333333334,0.8411315260640455,0.4794861354664828,1.0,0.015625,0.9402191748869217,44,0.03225806451612903
1,0,<s>,25.86507797241211,0.6657751136863397,1.0,0.029513888888888888,0.8647254881391974,0.44832210089040614,1.0,0.020833333333333332,0.9437595332903944,44,0.03225806451612903
2,574,L,18.4348087310791,0.7553240845224884,1.0,0.04513888888888889,0.8214225656900769,0.39803719362073076,1.0,0.057291666666666664,0.9580361980982955,44,0.03225806451612903
3,108,',18.700345993041992,0.6602467677704249,1.0,0.10243055555555555,0.8645429637283725,0.40867486197829805,1.0,0.024305555555555556,0.9545839135371198,44,0.03225806451612903
4,30908,angelo,27.799518585205078,0.5694809495723094,1.0,0.21006944444444445,0.9081652476312051,0.34307482961915947,1.0,0.024305555555555556,0.9621421346083071,44,0.03225806451612903
5,9565, fo,24.707426071166992,0.6692231106388205,1.0,0.14756944444444445,0.8653412548321899,0.5319898820080651,1.0,0.04861111111111111,0.9113515101780837,44,0.03225806451612903
6,7319, mess,28.90753746032715,0.7100101816461413,1.0,0.05555555555555555,0.8457439996977274,0.3652932317743096,1.0,0.057291666666666664,0.9656464832636515,44,0.03225806451612903
7,139,o,27.165306091308594,0.6712682613236758,1.0,0.1597222222222222,0.8627532042260915,0.4118264646905434,1.0,0.019097222222222224,0.9478731968921918,44,0.03225806451612903
8,2955, da,24.244346618652344,0.7224173206620947,1.0,0.019097222222222224,0.8376637873192981,0.42797928364827986,1.0,0.03819444444444445,0.950297028042764,44,0.03225806451612903
9,211, D,26.637426376342773,0.729601492640789,1.0,0.026041666666666668,0.8345754262751431,0.44218781661714,1.0,0.0625,0.9439827937287895,44,0.03225806451612903
10,1020,io,25.665971755981445,0.6889291777133588,1.0,0.09722222222222222,0.8574675733633378,0.34184525177534253,1.0,0.027777777777777776,0.9686571232680964,44,0.03225806451612903
11,21576, ben,24.971010208129883,0.7137637897051339,1.0,0.04861111111111111,0.8424701134304035,0.38003593884365894,1.0,0.10243055555555555,0.9606830646263368,44,0.03225806451612903
12,1029, co,23.552526473999023,0.5249307030738379,1.0,0.3229166666666667,0.9206693325874946,0.5500438513442794,1.0,0.046875,0.9135579324743317,44,0.03225806451612903
13,2,</s>,1.1920928244535389e-07,0.7156936222007804,1.0,0.1388888888888889,0.8393717746852046,0.5176425453830671,1.0,0.0798611111111111,0.9193921868538805,44,0.03225806451612903
0,0,<s>,1.7881377516459906e-06,0.6777877908712704,1.0,0.15104166666666666,0.8606768671449566,0.5004645186877965,1.0,0.06944444444444445,0.9310815512587691,45,0.15151515151515152
1,0,<s>,18.58786392211914,0.5094354422779086,1.0,0.2326388888888889,0.9245013699508059,0.4196329626573918,1.0,0.026041666666666668,0.9487086230487665,45,0.15151515151515152
2,2262,men,26.65947914123535,0.7330385031166053,1.0,0.10590277777777778,0.8322347926468089,0.32877245775580843,1.0,0.13368055555555555,0.9727914924750676,45,0.15151515151515152
3,3381,ç,9.971933364868164,0.6399200673830476,1.0,0.10416666666666667,0.8793042597298325,0.36046407370672107,1.0,0.13541666666666666,0.9664441742050002,45,0.15151515151515152
4,3849,�,18.947900772094727,0.6098345510614829,1.0,0.125,0.8950302418795858,0.38024682288350986,1.0,0.08854166666666667,0.9602946094684036,45,0.15151515151515152
5,14292,�,8.845294952392578,0.5620528557594744,1.0,0.024305555555555556,0.9057805770817224,0.29386101287857946,1.0,0.03819444444444445,0.976063578254985,45,0.15151515151515152
